"","y2_hhid","reg","dis","ward","id","con","ccm_prez05","split_prez05"
"1142","0703010188000901","DAR-ES-SALAAM","TEMEKE","CHARAMBE",78,"KIGAMBONI",1,34
"1143","0703010188005601","DAR-ES-SALAAM","TEMEKE","CHARAMBE",78,"KIGAMBONI",1,34
"1144","0703010188008301","DAR-ES-SALAAM","TEMEKE","CHARAMBE",78,"KIGAMBONI",1,34
"1145","0703010188008401","DAR-ES-SALAAM","TEMEKE","CHARAMBE",78,"KIGAMBONI",1,34
"1146","0703010188008403","DAR-ES-SALAAM","TEMEKE","CHARAMBE",78,"KIGAMBONI",1,34
"1147","0703010188008404","DAR-ES-SALAAM","TEMEKE","CHARAMBE",78,"KIGAMBONI",1,34
"1148","0703010188009201","DAR-ES-SALAAM","TEMEKE","CHARAMBE",78,"KIGAMBONI",1,34
"1149","0703010188010501","DAR-ES-SALAAM","TEMEKE","CHARAMBE",78,"KIGAMBONI",1,34
"1150","0703012048000501","DAR-ES-SALAAM","TEMEKE","KURASINI",79,"TEMEKE",1,36.5
"1151","0703012048000505","DAR-ES-SALAAM","TEMEKE","KURASINI",79,"TEMEKE",1,36.5
"1152","0703012048000601","DAR-ES-SALAAM","TEMEKE","KURASINI",79,"TEMEKE",1,36.5
"1153","0703012048001201","DAR-ES-SALAAM","TEMEKE","KURASINI",79,"TEMEKE",1,36.5
"1154","0703012048003301","DAR-ES-SALAAM","TEMEKE","KURASINI",79,"TEMEKE",1,36.5
"1155","0703012048003701","DAR-ES-SALAAM","TEMEKE","KURASINI",79,"TEMEKE",1,36.5
"1156","0703012048009101","DAR-ES-SALAAM","TEMEKE","KURASINI",79,"TEMEKE",1,36.5
"1157","0703012048012801","DAR-ES-SALAAM","TEMEKE","KURASINI",79,"TEMEKE",1,36.5
"1158","0703013053003401","DAR-ES-SALAAM","TEMEKE","TANDIKA",80,"TEMEKE",1,36.5
"1159","0703013053004501","DAR-ES-SALAAM","TEMEKE","TANDIKA",80,"TEMEKE",1,36.5
"1160","0703013053004801","DAR-ES-SALAAM","TEMEKE","TANDIKA",80,"TEMEKE",1,36.5
"1161","0703013053007802","DAR-ES-SALAAM","TEMEKE","TANDIKA",80,"TEMEKE",1,36.5
"1162","0703013053010001","DAR-ES-SALAAM","TEMEKE","TANDIKA",80,"TEMEKE",1,36.5
"1163","0703013053010201","DAR-ES-SALAAM","TEMEKE","TANDIKA",80,"TEMEKE",1,36.5
"1164","0703014059000601","DAR-ES-SALAAM","TEMEKE","MTONI",81,"TEMEKE",1,36.5
"1165","0703014059003501","DAR-ES-SALAAM","TEMEKE","MTONI",81,"TEMEKE",1,36.5
"1166","0703014059004501","DAR-ES-SALAAM","TEMEKE","MTONI",81,"TEMEKE",1,36.5
"1167","0703014059005001","DAR-ES-SALAAM","TEMEKE","MTONI",81,"TEMEKE",1,36.5
"1168","0703014059008401","DAR-ES-SALAAM","TEMEKE","MTONI",81,"TEMEKE",1,36.5
"1169","0703014059008801","DAR-ES-SALAAM","TEMEKE","MTONI",81,"TEMEKE",1,36.5
"1170","0703014059009401","DAR-ES-SALAAM","TEMEKE","MTONI",81,"TEMEKE",1,36.5
"1171","0703014059011001","DAR-ES-SALAAM","TEMEKE","MTONI",81,"TEMEKE",1,36.5
"1172","0703017120001202","DAR-ES-SALAAM","TEMEKE","TANDIKA",80,"TEMEKE",1,36.5
"1173","0703017120001207","DAR-ES-SALAAM","TEMEKE","TANDIKA",80,"TEMEKE",1,36.5
"1174","0703017120001208","DAR-ES-SALAAM","TEMEKE","TANDIKA",80,"TEMEKE",1,36.5
"1175","0703017120002101","DAR-ES-SALAAM","TEMEKE","TANDIKA",80,"TEMEKE",1,36.5
"1176","0703017120003401","DAR-ES-SALAAM","TEMEKE","TANDIKA",80,"TEMEKE",1,36.5
"1177","0703017120005001","DAR-ES-SALAAM","TEMEKE","TANDIKA",80,"TEMEKE",1,36.5
"1178","0703017120006101","DAR-ES-SALAAM","TEMEKE","TANDIKA",80,"TEMEKE",1,36.5
"1179","0703017120007701","DAR-ES-SALAAM","TEMEKE","TANDIKA",80,"TEMEKE",1,36.5
"1180","0703018007000301","DAR-ES-SALAAM","TEMEKE","SANDALI",82,"TEMEKE",1,36.5
"1181","0703018007000701","DAR-ES-SALAAM","TEMEKE","SANDALI",82,"TEMEKE",1,36.5
"1182","0703018007001101","DAR-ES-SALAAM","TEMEKE","SANDALI",82,"TEMEKE",1,36.5
"1183","0703018007002101","DAR-ES-SALAAM","TEMEKE","SANDALI",82,"TEMEKE",1,36.5
"1184","0703018007002201","DAR-ES-SALAAM","TEMEKE","SANDALI",82,"TEMEKE",1,36.5
"1185","0703018007004201","DAR-ES-SALAAM","TEMEKE","SANDALI",82,"TEMEKE",1,36.5
"1186","0703018007004202","DAR-ES-SALAAM","TEMEKE","SANDALI",82,"TEMEKE",1,36.5
"1187","0703018007005201","DAR-ES-SALAAM","TEMEKE","SANDALI",82,"TEMEKE",1,36.5
"1188","0703018007006001","DAR-ES-SALAAM","TEMEKE","SANDALI",82,"TEMEKE",1,36.5
"1189","0703018025000601","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,36.5
"1190","0703018025001801","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,36.5
"1191","0703018025003501","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,36.5
"1192","0703018025003502","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,36.5
"1193","0703018025003801","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,36.5
"1194","0703018025006301","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,36.5
"1195","0703018025006302","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,36.5
"1196","0703018025007402","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,36.5
"1197","0703018025008401","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,36.5
"1198","0703018025010201","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,36.5
"1199","0703018025010203","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,36.5
"1200","0703018025010204","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,36.5
"1201","0703019096000901","DAR-ES-SALAAM","TEMEKE","SANDALI",82,"TEMEKE",1,36.5
"1202","0703019096000902","DAR-ES-SALAAM","TEMEKE","SANDALI",82,"TEMEKE",1,36.5
"1203","0703019096001602","DAR-ES-SALAAM","TEMEKE","SANDALI",82,"TEMEKE",1,36.5
"1204","0703019096003501","DAR-ES-SALAAM","TEMEKE","SANDALI",82,"TEMEKE",1,36.5
"1205","0703019096004501","DAR-ES-SALAAM","TEMEKE","SANDALI",82,"TEMEKE",1,36.5
"1206","0703019096006301","DAR-ES-SALAAM","TEMEKE","SANDALI",82,"TEMEKE",1,36.5
"1207","0703019096007501","DAR-ES-SALAAM","TEMEKE","SANDALI",82,"TEMEKE",1,36.5
"1208","0703019096008401","DAR-ES-SALAAM","TEMEKE","SANDALI",82,"TEMEKE",1,36.5
"1209","0703019096009401","DAR-ES-SALAAM","TEMEKE","SANDALI",82,"TEMEKE",1,36.5
"1210","0703019096009407","DAR-ES-SALAAM","TEMEKE","SANDALI",82,"TEMEKE",1,36.5
"1211","0703020006000901","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,36.5
"1212","0703020006000903","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,36.5
"1213","0703020006001001","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,36.5
"1214","0703020006002102","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,36.5
"1215","0703020006004101","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,36.5
"1216","0703020006005101","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,36.5
"1217","0703020006005103","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,36.5
"1218","0703020006005701","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,36.5
"1219","0703020006005704","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,36.5
"1220","0703020006007201","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,36.5
"1221","0703020006009301","DAR-ES-SALAAM","TEMEKE","MIBURANI",83,"TEMEKE",1,36.5
"1222","0703020030000601","DAR-ES-SALAAM","TEMEKE","TEMEKE",84,"TEMEKE",1,36.5
"1223","0703020030001101","DAR-ES-SALAAM","TEMEKE","TEMEKE",84,"TEMEKE",1,36.5
"1224","0703020030001301","DAR-ES-SALAAM","TEMEKE","TEMEKE",84,"TEMEKE",1,36.5
"1225","0703020030001701","DAR-ES-SALAAM","TEMEKE","TEMEKE",84,"TEMEKE",1,36.5
"1226","0703020030002501","DAR-ES-SALAAM","TEMEKE","TEMEKE",84,"TEMEKE",1,36.5
"1227","0703020030002502","DAR-ES-SALAAM","TEMEKE","TEMEKE",84,"TEMEKE",1,36.5
"1228","0703020030003201","DAR-ES-SALAAM","TEMEKE","TEMEKE",84,"TEMEKE",1,36.5
"1229","0703020030003901","DAR-ES-SALAAM","TEMEKE","TEMEKE",84,"TEMEKE",1,36.5
"1230","0703021031000201","DAR-ES-SALAAM","TEMEKE","MBAGALA KUU",85,"KIGAMBONI",1,34
"1231","0703021031000301","DAR-ES-SALAAM","TEMEKE","MBAGALA KUU",85,"KIGAMBONI",1,34
"1232","0703021031000801","DAR-ES-SALAAM","TEMEKE","MBAGALA KUU",85,"KIGAMBONI",1,34
"1233","0703021031001001","DAR-ES-SALAAM","TEMEKE","MBAGALA KUU",85,"KIGAMBONI",1,34
"1234","0703021031001201","DAR-ES-SALAAM","TEMEKE","MBAGALA KUU",85,"KIGAMBONI",1,34
"1235","0703021031003701","DAR-ES-SALAAM","TEMEKE","MBAGALA KUU",85,"KIGAMBONI",1,34
"1236","0703021031006101","DAR-ES-SALAAM","TEMEKE","MBAGALA KUU",85,"KIGAMBONI",1,34
"1237","0703021031007101","DAR-ES-SALAAM","TEMEKE","MBAGALA KUU",85,"KIGAMBONI",1,34
"1238","0703021077000401","DAR-ES-SALAAM","TEMEKE","MBAGALA KUU",85,"KIGAMBONI",1,34
"1239","0703021077000801","DAR-ES-SALAAM","TEMEKE","MBAGALA KUU",85,"KIGAMBONI",1,34
"1240","0703021077000901","DAR-ES-SALAAM","TEMEKE","MBAGALA KUU",85,"KIGAMBONI",1,34
"1241","0703021077001601","DAR-ES-SALAAM","TEMEKE","MBAGALA KUU",85,"KIGAMBONI",1,34
"1242","0703021077001603","DAR-ES-SALAAM","TEMEKE","MBAGALA KUU",85,"KIGAMBONI",1,34
"1243","0703021077001801","DAR-ES-SALAAM","TEMEKE","MBAGALA KUU",85,"KIGAMBONI",1,34
"1244","0703021077001901","DAR-ES-SALAAM","TEMEKE","MBAGALA KUU",85,"KIGAMBONI",1,34
"1245","0703021077003701","DAR-ES-SALAAM","TEMEKE","MBAGALA KUU",85,"KIGAMBONI",1,34
"1246","0703021077004901","DAR-ES-SALAAM","TEMEKE","MBAGALA KUU",85,"KIGAMBONI",1,34
"1247","0703021156003401","DAR-ES-SALAAM","TEMEKE","CHARAMBE",78,"KIGAMBONI",1,34
"1248","0703021156003403","DAR-ES-SALAAM","TEMEKE","CHARAMBE",78,"KIGAMBONI",1,34
"1249","0703021156003601","DAR-ES-SALAAM","TEMEKE","CHARAMBE",78,"KIGAMBONI",1,34
"1250","0703021156004401","DAR-ES-SALAAM","TEMEKE","CHARAMBE",78,"KIGAMBONI",1,34
"1251","0703021156004801","DAR-ES-SALAAM","TEMEKE","CHARAMBE",78,"KIGAMBONI",1,34
"1252","0703021156005901","DAR-ES-SALAAM","TEMEKE","CHARAMBE",78,"KIGAMBONI",1,34
"1253","0703021156006201","DAR-ES-SALAAM","TEMEKE","CHARAMBE",78,"KIGAMBONI",1,34
"1254","0703021156006801","DAR-ES-SALAAM","TEMEKE","CHARAMBE",78,"KIGAMBONI",1,34
"1255","0703021156006805","DAR-ES-SALAAM","TEMEKE","CHARAMBE",78,"KIGAMBONI",1,34
"1256","0703021156009201","DAR-ES-SALAAM","TEMEKE","CHARAMBE",78,"KIGAMBONI",1,34
"1257","0703022025000601","DAR-ES-SALAAM","TEMEKE","AZIMIO",86,"TEMEKE",1,36.5
"1258","0703022025005501","DAR-ES-SALAAM","TEMEKE","AZIMIO",86,"TEMEKE",1,36.5
"1259","0703022025008601","DAR-ES-SALAAM","TEMEKE","AZIMIO",86,"TEMEKE",1,36.5
"1260","0703022025009001","DAR-ES-SALAAM","TEMEKE","AZIMIO",86,"TEMEKE",1,36.5
"1261","0703022025011401","DAR-ES-SALAAM","TEMEKE","AZIMIO",86,"TEMEKE",1,36.5
"1262","0703022025011501","DAR-ES-SALAAM","TEMEKE","AZIMIO",86,"TEMEKE",1,36.5
"1263","0703022025011601","DAR-ES-SALAAM","TEMEKE","AZIMIO",86,"TEMEKE",1,36.5
"1264","0703022025016801","DAR-ES-SALAAM","TEMEKE","AZIMIO",86,"TEMEKE",1,36.5
"1265","0703022029003401","DAR-ES-SALAAM","TEMEKE","MAKANGARAWE",87,"TEMEKE",1,36.5
"1266","0703022029003601","DAR-ES-SALAAM","TEMEKE","MAKANGARAWE",87,"TEMEKE",1,36.5
"1267","0703022029004401","DAR-ES-SALAAM","TEMEKE","MAKANGARAWE",87,"TEMEKE",1,36.5
"1268","0703022029004801","DAR-ES-SALAAM","TEMEKE","MAKANGARAWE",87,"TEMEKE",1,36.5
"1269","0703022029005901","DAR-ES-SALAAM","TEMEKE","MAKANGARAWE",87,"TEMEKE",1,36.5
"1270","0703022029006201","DAR-ES-SALAAM","TEMEKE","MAKANGARAWE",87,"TEMEKE",1,36.5
"1271","0703022029007201","DAR-ES-SALAAM","TEMEKE","MAKANGARAWE",87,"TEMEKE",1,36.5
"1272","0703022029009201","DAR-ES-SALAAM","TEMEKE","MAKANGARAWE",87,"TEMEKE",1,36.5
"1273","0703022036000601","DAR-ES-SALAAM","TEMEKE","TANDIKA",80,"TEMEKE",1,36.5
"1274","0703022036005001","DAR-ES-SALAAM","TEMEKE","TANDIKA",80,"TEMEKE",1,36.5
"1275","0703022036005401","DAR-ES-SALAAM","TEMEKE","TANDIKA",80,"TEMEKE",1,36.5
"1276","0703022036005501","DAR-ES-SALAAM","TEMEKE","TANDIKA",80,"TEMEKE",1,36.5
"1277","0703022036009001","DAR-ES-SALAAM","TEMEKE","TANDIKA",80,"TEMEKE",1,36.5
"1278","0703022036009101","DAR-ES-SALAAM","TEMEKE","TANDIKA",80,"TEMEKE",1,36.5
"1279","0703022036009202","DAR-ES-SALAAM","TEMEKE","TANDIKA",80,"TEMEKE",1,36.5
"1280","0703022036009203","DAR-ES-SALAAM","TEMEKE","TANDIKA",80,"TEMEKE",1,36.5
"1281","0703022036011601","DAR-ES-SALAAM","TEMEKE","TANDIKA",80,"TEMEKE",1,36.5
"1282","0703023003002801",NA,NA,NA,809,NA,NA,NA
"1283","0703023003004201",NA,NA,NA,809,NA,NA,NA
"1284","0703023003004401",NA,NA,NA,809,NA,NA,NA
"1285","0703023003004405",NA,NA,NA,809,NA,NA,NA
"1286","0703023003005901",NA,NA,NA,809,NA,NA,NA
"1287","0703023003008901",NA,NA,NA,809,NA,NA,NA
"1288","0703023003011201",NA,NA,NA,809,NA,NA,NA
"1289","0703023003012401",NA,NA,NA,809,NA,NA,NA
"1290","0703023004006801","DAR-ES-SALAAM","TEMEKE","PEMBA MNAZI",88,"KIGAMBONI",1,34
"1291","0703023004009201","DAR-ES-SALAAM","TEMEKE","PEMBA MNAZI",88,"KIGAMBONI",1,34
"1292","0703023004017501","DAR-ES-SALAAM","TEMEKE","PEMBA MNAZI",88,"KIGAMBONI",1,34
"1293","0703023004018801","DAR-ES-SALAAM","TEMEKE","PEMBA MNAZI",88,"KIGAMBONI",1,34
"1294","0703023004018803","DAR-ES-SALAAM","TEMEKE","PEMBA MNAZI",88,"KIGAMBONI",1,34
"1295","0703023004030001","DAR-ES-SALAAM","TEMEKE","PEMBA MNAZI",88,"KIGAMBONI",1,34
"1296","0703023004032201","DAR-ES-SALAAM","TEMEKE","PEMBA MNAZI",88,"KIGAMBONI",1,34
"1297","0703023004055701","DAR-ES-SALAAM","TEMEKE","PEMBA MNAZI",88,"KIGAMBONI",1,34
"1298","0703023004055704","DAR-ES-SALAAM","TEMEKE","PEMBA MNAZI",88,"KIGAMBONI",1,34
"1299","0703023004055705","DAR-ES-SALAAM","TEMEKE","PEMBA MNAZI",88,"KIGAMBONI",1,34
"1300","0703023004065201","DAR-ES-SALAAM","TEMEKE","PEMBA MNAZI",88,"KIGAMBONI",1,34
"1301","0801001003003301","LINDI","KILWA","TINGI",258,"KILWA KASKAZINI",1,32.3
"1302","0801001003003306","LINDI","KILWA","TINGI",258,"KILWA KASKAZINI",1,32.3
"1303","0801001003010301","LINDI","KILWA","TINGI",258,"KILWA KASKAZINI",1,32.3
"1304","0801001003010302","LINDI","KILWA","TINGI",258,"KILWA KASKAZINI",1,32.3
"1305","0801001003012701","LINDI","KILWA","TINGI",258,"KILWA KASKAZINI",1,32.3
"1306","0801001003012704","LINDI","KILWA","TINGI",258,"KILWA KASKAZINI",1,32.3
"1307","0801001003016101","LINDI","KILWA","TINGI",258,"KILWA KASKAZINI",1,32.3
"1308","0801001003016501","LINDI","KILWA","TINGI",258,"KILWA KASKAZINI",1,32.3
"1309","0801001003016701","LINDI","KILWA","TINGI",258,"KILWA KASKAZINI",1,32.3
"1310","0801001003021201","LINDI","KILWA","TINGI",258,"KILWA KASKAZINI",1,32.3
"1311","0801001003022001","LINDI","KILWA","TINGI",258,"KILWA KASKAZINI",1,32.3
"1312","0801006009014801","LINDI","KILWA","KIPATIMU",259,"KILWA KASKAZINI",1,32.3
"1313","0801006009014803","LINDI","KILWA","KIPATIMU",259,"KILWA KASKAZINI",1,32.3
"1314","0801006009017601","LINDI","KILWA","KIPATIMU",259,"KILWA KASKAZINI",1,32.3
"1315","0801006009017603","LINDI","KILWA","KIPATIMU",259,"KILWA KASKAZINI",1,32.3
"1316","0801006009021701","LINDI","KILWA","KIPATIMU",259,"KILWA KASKAZINI",1,32.3
"1317","0801006009021702","LINDI","KILWA","KIPATIMU",259,"KILWA KASKAZINI",1,32.3
"1318","0801006009026301","LINDI","KILWA","KIPATIMU",259,"KILWA KASKAZINI",1,32.3
"1319","0801006009029701","LINDI","KILWA","KIPATIMU",259,"KILWA KASKAZINI",1,32.3
"1320","0801006009031701","LINDI","KILWA","KIPATIMU",259,"KILWA KASKAZINI",1,32.3
"1321","0801006009032101","LINDI","KILWA","KIPATIMU",259,"KILWA KASKAZINI",1,32.3
"1322","0801006009032103","LINDI","KILWA","KIPATIMU",259,"KILWA KASKAZINI",1,32.3
"1323","0801006009040101","LINDI","KILWA","KIPATIMU",259,"KILWA KASKAZINI",1,32.3
"1324","0801006009040105","LINDI","KILWA","KIPATIMU",259,"KILWA KASKAZINI",1,32.3
"1325","0801008003006801","LINDI","KILWA","NJINJO",260,"KILWA KASKAZINI",1,32.3
"1326","0801008003006803","LINDI","KILWA","NJINJO",260,"KILWA KASKAZINI",1,32.3
"1327","0801008003009201","LINDI","KILWA","NJINJO",260,"KILWA KASKAZINI",1,32.3
"1328","0801008003017501","LINDI","KILWA","NJINJO",260,"KILWA KASKAZINI",1,32.3
"1329","0801008003018802","LINDI","KILWA","NJINJO",260,"KILWA KASKAZINI",1,32.3
"1330","0801008003030001","LINDI","KILWA","NJINJO",260,"KILWA KASKAZINI",1,32.3
"1331","0801008003032201","LINDI","KILWA","NJINJO",260,"KILWA KASKAZINI",1,32.3
"1332","0801008003032204","LINDI","KILWA","NJINJO",260,"KILWA KASKAZINI",1,32.3
"1333","0801008003032205","LINDI","KILWA","NJINJO",260,"KILWA KASKAZINI",1,32.3
"1334","0801008003041101","LINDI","KILWA","NJINJO",260,"KILWA KASKAZINI",1,32.3
"1335","0801008003065201","LINDI","KILWA","NJINJO",260,"KILWA KASKAZINI",1,32.3
"1336","0801016007001501","LINDI","KILWA","PANDE",261,"KILWA KUSINI",1,16.7
"1337","0801016007001601","LINDI","KILWA","PANDE",261,"KILWA KUSINI",1,16.7
"1338","0801016007004901","LINDI","KILWA","PANDE",261,"KILWA KUSINI",1,16.7
"1339","0801016007006001","LINDI","KILWA","PANDE",261,"KILWA KUSINI",1,16.7
"1340","0801016007009701","LINDI","KILWA","PANDE",261,"KILWA KUSINI",1,16.7
"1341","0801016007014701","LINDI","KILWA","PANDE",261,"KILWA KUSINI",1,16.7
"1342","0801016007014703","LINDI","KILWA","PANDE",261,"KILWA KUSINI",1,16.7
"1343","0801016007020501","LINDI","KILWA","PANDE",261,"KILWA KUSINI",1,16.7
"1344","0801016007021501","LINDI","KILWA","PANDE",261,"KILWA KUSINI",1,16.7
"1345","0801018310000601","LINDI","KILWA","KIVINJE SINGINO",262,"KILWA KUSINI",1,16.7
"1346","0801018310005001","LINDI","KILWA","KIVINJE SINGINO",262,"KILWA KUSINI",1,16.7
"1347","0801018310005401","LINDI","KILWA","KIVINJE SINGINO",262,"KILWA KUSINI",1,16.7
"1348","0801018310005501","LINDI","KILWA","KIVINJE SINGINO",262,"KILWA KUSINI",1,16.7
"1349","0801018310006701","LINDI","KILWA","KIVINJE SINGINO",262,"KILWA KUSINI",1,16.7
"1350","0801018310006703","LINDI","KILWA","KIVINJE SINGINO",262,"KILWA KUSINI",1,16.7
"1351","0801018310008601","LINDI","KILWA","KIVINJE SINGINO",262,"KILWA KUSINI",1,16.7
"1352","0801018310009001","LINDI","KILWA","KIVINJE SINGINO",262,"KILWA KUSINI",1,16.7
"1353","0801018310009201","LINDI","KILWA","KIVINJE SINGINO",262,"KILWA KUSINI",1,16.7
"1354","0801020318000501","LINDI","KILWA","MASOKO",263,"KILWA KUSINI",1,16.7
"1355","0801020318000601","LINDI","KILWA","MASOKO",263,"KILWA KUSINI",1,16.7
"1356","0801020318000801","LINDI","KILWA","MASOKO",263,"KILWA KUSINI",1,16.7
"1357","0801020318001701","LINDI","KILWA","MASOKO",263,"KILWA KUSINI",1,16.7
"1358","0801020318003501","LINDI","KILWA","MASOKO",263,"KILWA KUSINI",1,16.7
"1359","0801020318003901","LINDI","KILWA","MASOKO",263,"KILWA KUSINI",1,16.7
"1360","0801020318004801","LINDI","KILWA","MASOKO",263,"KILWA KUSINI",1,16.7
"1361","0801020318005502","LINDI","KILWA","MASOKO",263,"KILWA KUSINI",1,16.7
"1362","0802013003006801","LINDI","LINDI RURAL","NAMUPA",265,"MTAMA",1,69.6
"1363","0802013003009201","LINDI","LINDI RURAL","NAMUPA",265,"MTAMA",1,69.6
"1364","0802013003009205","LINDI","LINDI RURAL","NAMUPA",265,"MTAMA",1,69.6
"1365","0802013003017501","LINDI","LINDI RURAL","NAMUPA",265,"MTAMA",1,69.6
"1366","0802013003018801","LINDI","LINDI RURAL","NAMUPA",265,"MTAMA",1,69.6
"1367","0802013003018802","LINDI","LINDI RURAL","NAMUPA",265,"MTAMA",1,69.6
"1368","0802013003024101","LINDI","LINDI RURAL","NAMUPA",265,"MTAMA",1,69.6
"1369","0802013003024102","LINDI","LINDI RURAL","NAMUPA",265,"MTAMA",1,69.6
"1370","0802013003024201","LINDI","LINDI RURAL","NAMUPA",265,"MTAMA",1,69.6
"1371","0802013003024204","LINDI","LINDI RURAL","NAMUPA",265,"MTAMA",1,69.6
"1372","0802013003024601","LINDI","LINDI RURAL","NAMUPA",265,"MTAMA",1,69.6
"1373","0802013003030001","LINDI","LINDI RURAL","NAMUPA",265,"MTAMA",1,69.6
"1374","0802019001020301","LINDI","LINDI RURAL","MNARA",266,"MTAMA",1,69.6
"1375","0802019001020304","LINDI","LINDI RURAL","MNARA",266,"MTAMA",1,69.6
"1376","0802019001020305","LINDI","LINDI RURAL","MNARA",266,"MTAMA",1,69.6
"1377","0802019001025801","LINDI","LINDI RURAL","MNARA",266,"MTAMA",1,69.6
"1378","0802019001027201","LINDI","LINDI RURAL","MNARA",266,"MTAMA",1,69.6
"1379","0802019001034901","LINDI","LINDI RURAL","MNARA",266,"MTAMA",1,69.6
"1380","0802019001041101","LINDI","LINDI RURAL","MNARA",266,"MTAMA",1,69.6
"1381","0802019001043202","LINDI","LINDI RURAL","MNARA",266,"MTAMA",1,69.6
"1382","0802019001046801","LINDI","LINDI RURAL","MNARA",266,"MTAMA",1,69.6
"1383","0802024002011401","LINDI","LINDI RURAL","MILOLA",267,"MCHINGA",1,32.6
"1384","0802024002039601","LINDI","LINDI RURAL","MILOLA",267,"MCHINGA",1,32.6
"1385","0802024002046001","LINDI","LINDI RURAL","MILOLA",267,"MCHINGA",1,32.6
"1386","0802024002059901","LINDI","LINDI RURAL","MILOLA",267,"MCHINGA",1,32.6
"1387","0802024002064801","LINDI","LINDI RURAL","MILOLA",267,"MCHINGA",1,32.6
"1388","0802024002069301","LINDI","LINDI RURAL","MILOLA",267,"MCHINGA",1,32.6
"1389","0802024002076801","LINDI","LINDI RURAL","MILOLA",267,"MCHINGA",1,32.6
"1390","0802024002085401","LINDI","LINDI RURAL","MILOLA",267,"MCHINGA",1,32.6
"1391","0803010002004501","LINDI","NACHINGWEA","KILIMA RONDO",289,"NACHINGWEA",1,73.8
"1392","0803010002013301","LINDI","NACHINGWEA","KILIMA RONDO",289,"NACHINGWEA",1,73.8
"1393","0803010002014301","LINDI","NACHINGWEA","KILIMA RONDO",289,"NACHINGWEA",1,73.8
"1394","0803010002017401","LINDI","NACHINGWEA","KILIMA RONDO",289,"NACHINGWEA",1,73.8
"1395","0803010002017801","LINDI","NACHINGWEA","KILIMA RONDO",289,"NACHINGWEA",1,73.8
"1396","0803010002018401","LINDI","NACHINGWEA","KILIMA RONDO",289,"NACHINGWEA",1,73.8
"1397","0803010002031101","LINDI","NACHINGWEA","KILIMA RONDO",289,"NACHINGWEA",1,73.8
"1398","0804001003006801","LINDI","LIWALE","LIWALE 'B'",283,"LIWALE",1,22.2
"1399","0804001003006804","LINDI","LIWALE","LIWALE 'B'",283,"LIWALE",1,22.2
"1400","0804001003006806","LINDI","LIWALE","LIWALE 'B'",283,"LIWALE",1,22.2
"1401","0804001003006808","LINDI","LIWALE","LIWALE 'B'",283,"LIWALE",1,22.2
"1402","0804001003009201","LINDI","LIWALE","LIWALE 'B'",283,"LIWALE",1,22.2
"1403","0804001003017501","LINDI","LIWALE","LIWALE 'B'",283,"LIWALE",1,22.2
"1404","0804001003018801","LINDI","LIWALE","LIWALE 'B'",283,"LIWALE",1,22.2
"1405","0804001003030001","LINDI","LIWALE","LIWALE 'B'",283,"LIWALE",1,22.2
"1406","0804001003032201","LINDI","LIWALE","LIWALE 'B'",283,"LIWALE",1,22.2
"1407","0804001003041101","LINDI","LIWALE","LIWALE 'B'",283,"LIWALE",1,22.2
"1408","0804001003041105","LINDI","LIWALE","LIWALE 'B'",283,"LIWALE",1,22.2
"1409","0804001003062501","LINDI","LIWALE","LIWALE 'B'",283,"LIWALE",1,22.2
"1410","0804003003012501","LINDI","LIWALE","NGONGOWELE",284,"LIWALE",1,22.2
"1411","0804003003017701","LINDI","LIWALE","NGONGOWELE",284,"LIWALE",1,22.2
"1412","0804003003023401","LINDI","LIWALE","NGONGOWELE",284,"LIWALE",1,22.2
"1413","0804003003029001","LINDI","LIWALE","NGONGOWELE",284,"LIWALE",1,22.2
"1414","0804003003033301","LINDI","LIWALE","NGONGOWELE",284,"LIWALE",1,22.2
